,date,exchange,open,high,low,close,volume,number_of_trades,volume_weighted_average_price
1490,2021-09-27T18:37:00Z,ERSX,498.02,498.02,498.02,498.02,1.0,1,498.02
1491,2021-09-27T18:38:00Z,ERSX,497.21,497.21,497.21,497.21,20.0,1,497.21
1492,2021-09-27T18:42:00Z,ERSX,498.35,498.35,498.35,498.35,20.0,1,498.35
1493,2021-09-27T23:37:00Z,ERSX,494.86,494.86,494.86,494.86,0.06,1,494.86
1494,2021-09-27T23:39:00Z,ERSX,491.0,491.0,491.0,491.0,1.0,1,491.0
1495,2021-09-28T00:57:00Z,ERSX,490.39,490.39,490.39,490.39,20.0,1,490.39
1496,2021-09-28T01:04:00Z,ERSX,487.77,487.77,487.77,487.77,5.0,1,487.77
1497,2021-09-28T01:54:00Z,ERSX,496.16,496.39,496.16,496.39,3.0,3,496.2366666667
1498,2021-09-28T03:03:00Z,ERSX,491.76,491.76,491.76,491.76,20.0,1,491.76
1499,2021-09-28T03:37:00Z,ERSX,491.1,491.1,491.1,491.1,20.0,1,491.1
1500,2021-09-28T04:58:00Z,ERSX,494.79,494.79,494.79,494.79,20.0,1,494.79
1501,2021-09-28T10:23:00Z,ERSX,490.53,490.53,490.53,490.53,20.0,1,490.53
1502,2021-09-28T11:19:00Z,ERSX,494.08,494.85,494.08,494.85,50.0,3,494.532
1503,2021-09-28T11:24:00Z,ERSX,495.74,495.74,495.74,495.74,20.0,1,495.74
1504,2021-09-28T11:25:00Z,ERSX,494.85,494.85,494.85,494.85,10.0,1,494.85
1505,2021-09-28T12:11:00Z,ERSX,497.47,497.47,497.47,497.47,40.0,2,497.47
1506,2021-09-28T12:41:00Z,ERSX,495.09,495.09,495.09,495.09,2.0,1,495.09
1507,2021-09-28T12:51:00Z,ERSX,492.4,492.4,492.4,492.4,26.0,1,492.4
1508,2021-09-28T13:09:00Z,ERSX,497.92,497.92,497.92,497.92,4.0,1,497.92
1509,2021-09-28T13:30:00Z,ERSX,496.31,496.31,496.31,496.31,6.0,1,496.31
1510,2021-09-28T14:06:00Z,ERSX,490.5,490.5,490.5,490.5,20.0,1,490.5
1511,2021-09-28T14:52:00Z,ERSX,484.78,484.78,484.78,484.78,0.4,1,484.78
1512,2021-09-28T15:07:00Z,ERSX,483.56,483.56,483.56,483.56,0.0513,1,483.56
1513,2021-09-28T16:31:00Z,ERSX,485.5,485.5,485.5,485.5,6.0,1,485.5
1514,2021-09-28T16:42:00Z,ERSX,486.6,486.6,486.6,486.6,6.0,1,486.6
1515,2021-09-28T16:43:00Z,ERSX,483.8,483.8,483.8,483.8,6.0,1,483.8
1516,2021-09-28T17:03:00Z,ERSX,481.1,481.1,481.1,481.1,6.0,1,481.1
1517,2021-09-28T17:04:00Z,ERSX,480.28,480.28,480.28,480.28,6.0,1,480.28
1518,2021-09-28T17:15:00Z,ERSX,479.3,479.3,479.3,479.3,20.0,1,479.3
1519,2021-09-28T17:17:00Z,ERSX,477.69,477.69,477.69,477.69,20.0,1,477.69
1520,2021-09-28T19:57:00Z,ERSX,482.6,482.6,482.6,482.6,6.0,1,482.6
1521,2021-09-28T20:35:00Z,ERSX,486.0,486.0,486.0,486.0,1.0267,1,486.0
1522,2021-09-28T21:31:00Z,ERSX,485.01,485.01,485.01,485.01,0.0933,1,485.01
1523,2021-09-28T23:43:00Z,ERSX,478.17,478.17,475.49,475.49,25.4,2,478.1277952756
1524,2021-09-28T23:44:00Z,ERSX,474.76,474.76,474.76,474.76,2.0,1,474.76
1525,2021-09-29T01:34:00Z,ERSX,478.82,478.82,478.82,478.82,20.0,1,478.82
1526,2021-09-29T02:30:00Z,ERSX,484.68,484.92,484.68,484.92,33.0,2,484.8254545455
1527,2021-09-29T07:41:00Z,ERSX,488.28,488.28,487.83,487.83,40.0,2,488.055
1528,2021-09-29T08:27:00Z,ERSX,487.47,487.47,487.47,487.47,10.0,1,487.47
1529,2021-09-29T08:44:00Z,ERSX,486.48,486.48,486.48,486.48,10.0,1,486.48
1530,2021-09-29T10:03:00Z,ERSX,490.35,490.35,490.35,490.35,20.0,1,490.35
1531,2021-09-29T10:50:00Z,ERSX,492.39,492.39,492.39,492.39,20.0,1,492.39
1532,2021-09-29T10:51:00Z,ERSX,493.73,493.73,493.73,493.73,10.0,1,493.73
1533,2021-09-29T12:03:00Z,ERSX,494.47,494.47,494.47,494.47,20.0,1,494.47
1534,2021-09-29T12:15:00Z,ERSX,496.2,496.2,496.1,496.1,12.0,2,496.15
1535,2021-09-29T12:18:00Z,ERSX,496.2,496.2,496.1,496.2,32.0,3,496.18125
1536,2021-09-29T12:23:00Z,ERSX,494.8,494.8,494.8,494.8,20.0,1,494.8
1537,2021-09-29T12:39:00Z,ERSX,488.8,488.8,488.8,488.8,20.0,1,488.8
1538,2021-09-29T12:56:00Z,ERSX,490.74,490.74,490.74,490.74,0.01,1,490.74
1539,2021-09-29T13:12:00Z,ERSX,492.7,492.7,492.7,492.7,6.0,1,492.7
1540,2021-09-29T13:15:00Z,ERSX,493.0,493.0,493.0,493.0,20.0,1,493.0
1541,2021-09-29T15:02:00Z,ERSX,492.5,492.5,492.5,492.5,26.0,1,492.5
1542,2021-09-29T16:03:00Z,ERSX,485.2,485.2,485.2,485.2,20.0,1,485.2
1543,2021-09-29T16:22:00Z,ERSX,484.3,484.3,484.3,484.3,6.0,1,484.3
1544,2021-09-29T17:00:00Z,ERSX,484.5,484.5,483.8,483.8,41.0,3,484.3268292683
1545,2021-09-29T18:09:00Z,ERSX,481.0,481.0,481.0,481.0,6.0,1,481.0
1546,2021-09-29T18:11:00Z,ERSX,481.67,481.67,481.67,481.67,6.0,1,481.67
1547,2021-09-29T18:39:00Z,ERSX,480.4,480.4,480.4,480.4,20.0,1,480.4
1548,2021-09-29T18:52:00Z,ERSX,480.0,480.0,480.0,480.0,20.0,1,480.0
1549,2021-09-29T18:54:00Z,ERSX,480.5,480.5,480.5,480.5,26.0,1,480.5
1550,2021-09-29T20:17:00Z,ERSX,472.09,472.09,472.09,472.09,20.0,1,472.09
1551,2021-09-29T23:23:00Z,ERSX,481.49,481.49,481.49,481.49,1.0,1,481.49
1552,2021-09-30T03:39:00Z,ERSX,495.41,495.41,495.41,495.41,1.0,1,495.41
1553,2021-09-30T03:57:00Z,ERSX,499.98,499.98,499.98,499.98,1.0742,1,499.98
1554,2021-09-30T04:10:00Z,ERSX,505.0,505.0,505.0,505.0,0.4,1,505.0
1555,2021-09-30T04:13:00Z,ERSX,504.6,504.6,504.6,504.6,0.2,1,504.6
1556,2021-09-30T07:48:00Z,ERSX,498.84,499.75,498.84,499.75,40.0,2,499.295
1557,2021-09-30T12:08:00Z,ERSX,497.81,497.81,497.81,497.81,20.0,1,497.81
1558,2021-09-30T13:58:00Z,ERSX,495.91,495.91,495.91,495.91,0.052,1,495.91
1559,2021-09-30T15:13:00Z,ERSX,496.3,496.3,496.3,496.3,6.0,1,496.3
1560,2021-09-30T15:43:00Z,ERSX,496.63,496.63,496.63,496.63,0.01,1,496.63
1561,2021-09-30T16:24:00Z,ERSX,494.4,494.4,494.4,494.4,6.0,1,494.4
1562,2021-09-30T17:10:00Z,ERSX,498.9,498.9,498.9,498.9,20.0,1,498.9
1563,2021-09-30T17:27:00Z,ERSX,496.76,496.76,496.76,496.76,6.0,1,496.76
1564,2021-09-30T18:03:00Z,ERSX,498.7,498.7,498.7,498.7,6.0,1,498.7
1565,2021-09-30T18:06:00Z,ERSX,498.86,498.86,498.86,498.86,6.0,1,498.86
1566,2021-09-30T18:08:00Z,ERSX,499.3,499.3,499.3,499.3,46.0,3,499.3
1567,2021-09-30T18:31:00Z,ERSX,499.0,499.0,499.0,499.0,2.004,1,499.0
1568,2021-09-30T19:03:00Z,ERSX,502.4,502.4,502.4,502.4,26.0,1,502.4
1569,2021-09-30T19:49:00Z,ERSX,499.2,499.2,499.2,499.2,6.0,1,499.2
1570,2021-09-30T19:56:00Z,ERSX,497.9,497.9,497.9,497.9,6.0,1,497.9
1571,2021-09-30T19:58:00Z,ERSX,498.5,498.5,498.5,498.5,6.0,1,498.5
1572,2021-10-01T04:58:00Z,ERSX,503.57,503.57,503.57,503.57,0.06,1,503.57
1573,2021-10-01T08:02:00Z,ERSX,516.14,516.14,516.14,516.14,20.0,1,516.14
1574,2021-10-01T09:20:00Z,ERSX,515.17,515.17,515.17,515.17,2.0,1,515.17
1575,2021-10-01T10:27:00Z,ERSX,517.16,517.16,517.16,517.16,25.0,1,517.16
1576,2021-10-01T10:28:00Z,ERSX,518.67,520.0,518.67,520.0,20.2,2,518.6831683168
1577,2021-10-01T10:29:00Z,ERSX,524.01,524.01,524.01,524.01,30.0,2,524.01
1578,2021-10-01T10:41:00Z,ERSX,529.06,529.06,529.06,529.06,16.0,1,529.06
1579,2021-10-01T10:48:00Z,ERSX,529.9,529.9,529.9,529.9,20.0,1,529.9
1580,2021-10-01T11:06:00Z,ERSX,531.43,531.43,531.43,531.43,0.1,1,531.43
1581,2021-10-01T12:46:00Z,ERSX,532.3,532.4,532.3,532.4,38.0,3,532.3684210526
1582,2021-10-01T14:12:00Z,ERSX,534.8,534.8,534.8,534.8,6.0,1,534.8
1583,2021-10-01T14:15:00Z,ERSX,535.1,535.1,535.1,535.1,6.0,1,535.1
1584,2021-10-01T14:41:00Z,ERSX,533.3,533.3,533.3,533.3,11.0,1,533.3
1585,2021-10-01T15:13:00Z,ERSX,536.09,536.09,536.09,536.09,6.0,1,536.09
1586,2021-10-01T16:00:00Z,ERSX,537.4,537.72,537.35,537.38,25.0,5,537.42
1587,2021-10-01T16:01:00Z,ERSX,537.0,537.0,537.0,537.0,26.0,1,537.0
1588,2021-10-01T16:03:00Z,ERSX,537.6,537.6,537.6,537.6,26.0,1,537.6
1589,2021-10-01T16:18:00Z,ERSX,538.49,538.49,538.49,538.49,0.08,1,538.49
1590,2021-10-01T16:26:00Z,ERSX,540.0,540.0,540.0,540.0,0.2,1,540.0
1591,2021-10-01T18:17:00Z,ERSX,537.3,537.3,537.1,537.1,26.0,2,537.1461538462
1592,2021-10-01T18:21:00Z,ERSX,538.08,538.08,538.08,538.08,9.2012,1,538.08
1593,2021-10-01T22:21:00Z,ERSX,544.31,544.31,544.31,544.31,0.01,1,544.31
1594,2021-10-01T23:19:00Z,ERSX,540.74,540.74,540.74,540.74,20.0,1,540.74
1595,2021-10-02T01:35:00Z,ERSX,545.79,545.79,545.79,545.79,12.0,1,545.79
1596,2021-10-02T15:14:00Z,ERSX,552.08,552.08,552.08,552.08,0.02,1,552.08
1597,2021-10-02T18:09:00Z,ERSX,556.79,556.79,556.79,556.79,20.0,1,556.79
1598,2021-10-02T18:56:00Z,ERSX,560.0,560.0,560.0,560.0,0.8,1,560.0
1599,2021-10-02T19:43:00Z,ERSX,558.85,558.85,558.85,558.85,0.2325,1,558.85
1600,2021-10-02T23:29:00Z,ERSX,550.89,550.89,550.89,550.89,20.0,1,550.89
1601,2021-10-03T04:08:00Z,ERSX,554.06,555.02,554.05,555.02,50.0,3,554.248
1602,2021-10-03T09:30:00Z,ERSX,549.81,549.81,549.81,549.81,20.0,1,549.81
1603,2021-10-03T11:10:00Z,ERSX,560.56,560.56,560.56,560.56,20.0,1,560.56
1604,2021-10-03T11:11:00Z,ERSX,561.17,561.17,561.17,561.17,10.0,1,561.17
1605,2021-10-03T11:15:00Z,ERSX,564.26,564.26,564.26,564.26,20.0,1,564.26
1606,2021-10-03T11:16:00Z,ERSX,566.12,566.12,566.12,566.12,20.0,1,566.12
1607,2021-10-03T11:17:00Z,ERSX,564.22,564.22,564.22,564.22,10.0,1,564.22
1608,2021-10-03T11:19:00Z,ERSX,570.0,570.0,570.0,570.0,6.0,1,570.0
1609,2021-10-03T11:33:00Z,ERSX,571.3,571.3,571.3,571.3,15.0,1,571.3
1610,2021-10-03T11:49:00Z,ERSX,567.56,567.56,567.56,567.56,40.0,2,567.56
1611,2021-10-03T11:59:00Z,ERSX,570.25,570.25,570.25,570.25,20.0,1,570.25
1612,2021-10-03T14:51:00Z,ERSX,568.4,568.4,568.29,568.29,40.0,2,568.345
1613,2021-10-03T15:43:00Z,ERSX,564.92,564.92,564.49,564.49,60.0,3,564.6333333333
1614,2021-10-03T16:53:00Z,ERSX,568.85,568.85,568.85,568.85,1.8655,1,568.85
1615,2021-10-04T01:42:00Z,ERSX,560.11,560.11,560.11,560.11,20.0,1,560.11
1616,2021-10-04T03:08:00Z,ERSX,552.01,552.01,552.01,552.01,20.0,1,552.01
1617,2021-10-04T03:27:00Z,ERSX,555.0,555.0,555.0,555.0,1.0267,1,555.0
1618,2021-10-04T04:39:00Z,ERSX,552.62,553.1,552.62,553.1,40.0,2,552.86
1619,2021-10-04T13:27:00Z,ERSX,552.4,552.7,552.4,552.7,26.0,2,552.6307692308
1620,2021-10-04T13:37:00Z,ERSX,555.4,555.4,555.3,555.3,26.0,2,555.3230769231
1621,2021-10-04T13:38:00Z,ERSX,558.14,558.14,558.14,558.14,1.0,1,558.14
1622,2021-10-04T13:51:00Z,ERSX,553.9,553.9,553.9,553.9,20.0,1,553.9
1623,2021-10-04T14:56:00Z,ERSX,539.53,539.53,539.53,539.53,20.0,1,539.53
1624,2021-10-04T15:02:00Z,ERSX,535.83,535.83,535.83,535.83,20.0,1,535.83
1625,2021-10-04T16:14:00Z,ERSX,544.03,544.03,544.03,544.03,20.0,1,544.03
1626,2021-10-04T17:31:00Z,ERSX,546.8,546.8,546.8,546.8,20.0,1,546.8
1627,2021-10-04T17:37:00Z,ERSX,547.9,547.9,547.9,547.9,6.0,1,547.9
1628,2021-10-04T17:52:00Z,ERSX,549.9,549.9,549.9,549.9,20.0,1,549.9
1629,2021-10-04T17:59:00Z,ERSX,550.0,550.0,550.0,550.0,6.0,1,550.0
1630,2021-10-04T19:18:00Z,ERSX,551.1,551.1,551.1,551.1,6.0,1,551.1
1631,2021-10-04T19:23:00Z,ERSX,550.6,550.6,550.6,550.6,6.0,1,550.6
1632,2021-10-04T19:24:00Z,ERSX,550.2,550.2,550.2,550.2,6.0,1,550.2
1633,2021-10-04T19:27:00Z,ERSX,550.3,550.3,550.3,550.3,6.0,1,550.3
1634,2021-10-04T19:59:00Z,ERSX,550.7,550.7,550.7,550.7,6.0,1,550.7
1635,2021-10-04T23:25:00Z,ERSX,553.1,553.1,553.1,553.1,20.0,1,553.1
1636,2021-10-04T23:26:00Z,ERSX,553.62,553.62,553.62,553.62,20.0,1,553.62
1637,2021-10-04T23:34:00Z,ERSX,554.29,557.73,554.29,557.32,50.0,3,556.19
1638,2021-10-04T23:35:00Z,ERSX,554.79,554.79,554.79,554.79,10.0,1,554.79
1639,2021-10-04T23:40:00Z,ERSX,551.0,551.0,551.0,551.0,20.0,1,551.0
1640,2021-10-04T23:44:00Z,ERSX,554.79,555.11,554.79,555.11,40.0,2,554.95
1641,2021-10-04T23:45:00Z,ERSX,555.0,555.0,555.0,555.0,10.0,1,555.0
1642,2021-10-04T23:49:00Z,ERSX,552.0,552.0,550.51,550.51,31.0,3,550.5580645161
1643,2021-10-05T00:01:00Z,ERSX,554.0,554.0,554.0,554.0,1.0,1,554.0
1644,2021-10-05T00:03:00Z,ERSX,552.0,552.0,552.0,552.0,1.0,1,552.0
1645,2021-10-05T00:19:00Z,ERSX,554.0,554.0,554.0,554.0,1.0,1,554.0
1646,2021-10-05T00:29:00Z,ERSX,552.0,552.0,552.0,552.0,1.0,1,552.0
1647,2021-10-05T00:41:00Z,ERSX,554.0,554.0,554.0,554.0,1.0,1,554.0
1648,2021-10-05T00:55:00Z,ERSX,555.0,555.0,555.0,555.0,1.0,1,555.0
1649,2021-10-05T01:00:00Z,ERSX,556.0,556.0,556.0,556.0,1.0,1,556.0
1650,2021-10-05T01:07:00Z,ERSX,555.0,555.0,555.0,555.0,1.0,1,555.0
1651,2021-10-05T01:11:00Z,ERSX,556.0,556.0,556.0,556.0,1.0,1,556.0
1652,2021-10-05T01:36:00Z,ERSX,555.0,555.0,555.0,555.0,1.0,1,555.0
1653,2021-10-05T03:09:00Z,ERSX,556.0,556.0,556.0,556.0,1.0,1,556.0
1654,2021-10-05T04:57:00Z,ERSX,552.0,552.0,552.0,552.0,1.0,1,552.0
1655,2021-10-05T05:23:00Z,ERSX,555.0,555.0,555.0,555.0,1.0,1,555.0
1656,2021-10-05T05:27:00Z,ERSX,559.75,559.75,559.15,559.15,40.0,2,559.45
1657,2021-10-05T05:28:00Z,ERSX,558.71,558.71,558.71,558.71,20.0,1,558.71
1658,2021-10-05T05:29:00Z,ERSX,559.34,559.34,559.34,559.34,10.0,1,559.34
1659,2021-10-05T05:30:00Z,ERSX,561.48,561.48,561.48,561.48,20.0,1,561.48
1660,2021-10-05T05:31:00Z,ERSX,564.93,564.93,564.93,564.93,1.9024,1,564.93
1661,2021-10-05T06:47:00Z,ERSX,564.46,564.46,564.46,564.46,0.1961,1,564.46
1662,2021-10-05T06:52:00Z,ERSX,564.02,564.02,564.02,564.02,0.1,1,564.02
1663,2021-10-05T09:02:00Z,ERSX,563.0,563.0,563.0,563.0,0.0181,1,563.0
1664,2021-10-05T11:31:00Z,ERSX,566.45,566.45,566.45,566.45,20.0,1,566.45
1665,2021-10-05T13:13:00Z,ERSX,562.9,562.9,562.9,562.9,6.0,1,562.9
1666,2021-10-05T13:54:00Z,ERSX,567.74,567.74,567.74,567.74,0.3486,1,567.74
1667,2021-10-05T14:26:00Z,ERSX,564.9,565.25,564.9,565.25,38.0,3,565.0026315789
1668,2021-10-05T14:27:00Z,ERSX,565.5,566.84,565.5,566.84,96.0,5,566.1030953854
1669,2021-10-05T15:15:00Z,ERSX,569.52,569.52,569.52,569.52,20.0,1,569.52
1670,2021-10-05T15:27:00Z,ERSX,577.08,577.08,577.08,577.08,6.0,1,577.08
1671,2021-10-05T15:28:00Z,ERSX,577.2,577.2,577.2,577.2,20.0,1,577.2
1672,2021-10-05T15:59:00Z,ERSX,569.9,569.9,569.62,569.62,50.0,3,569.768
1673,2021-10-05T16:08:00Z,ERSX,570.8,571.43,570.8,571.43,26.0,2,571.2846153846
1674,2021-10-05T17:01:00Z,ERSX,574.7,574.7,574.7,574.7,6.0,1,574.7
1675,2021-10-05T17:03:00Z,ERSX,574.3,574.3,574.19,574.19,32.0,3,574.216875
1676,2021-10-05T18:09:00Z,ERSX,578.39,580.0,578.39,580.0,40.2,3,578.3980099502
1677,2021-10-05T18:10:00Z,ERSX,582.18,583.41,582.18,583.41,56.0,4,583.0975
1678,2021-10-05T18:11:00Z,ERSX,583.7,583.7,582.5,583.2,58.0,4,583.1113793103
1679,2021-10-05T18:12:00Z,ERSX,583.0,583.0,583.0,583.0,20.0,1,583.0
1680,2021-10-05T18:14:00Z,ERSX,583.2,583.6,583.2,583.6,12.0,2,583.4
1681,2021-10-05T18:15:00Z,ERSX,585.1,586.6,585.1,586.6,46.0,3,585.917826087
1682,2021-10-05T18:20:00Z,ERSX,584.8,584.8,584.8,584.8,20.0,1,584.8
1683,2021-10-05T18:23:00Z,ERSX,584.9,584.9,584.9,584.9,20.0,1,584.9
1684,2021-10-05T18:25:00Z,ERSX,584.9,584.9,584.8,584.8,26.0,2,584.8230769231
1685,2021-10-05T18:30:00Z,ERSX,583.5,583.5,583.46,583.46,24.0,2,583.4933333333
1686,2021-10-05T18:44:00Z,ERSX,587.31,587.6,587.31,587.6,40.0,2,587.455
1687,2021-10-05T18:45:00Z,ERSX,587.72,587.72,586.6,586.6,26.0,2,586.8584615385
1688,2021-10-05T21:18:00Z,ERSX,594.18,594.18,594.18,594.18,20.0,1,594.18
1689,2021-10-05T22:19:00Z,ERSX,595.22,595.22,595.22,595.22,0.1,1,595.22
1690,2021-10-05T22:28:00Z,ERSX,597.21,597.21,597.21,597.21,20.0,1,597.21
1691,2021-10-05T22:55:00Z,ERSX,600.0,600.0,600.0,600.0,0.2,1,600.0
1692,2021-10-05T22:59:00Z,ERSX,600.36,600.36,600.36,600.36,1.9024,1,600.36
1693,2021-10-05T23:08:00Z,ERSX,596.93,596.93,596.93,596.93,20.0,1,596.93
1694,2021-10-06T00:34:00Z,ERSX,599.45,599.45,599.45,599.45,20.0,1,599.45
1695,2021-10-06T00:41:00Z,ERSX,599.12,599.12,599.12,599.12,10.0,1,599.12
1696,2021-10-06T00:59:00Z,ERSX,598.05,598.05,598.05,598.05,30.0,2,598.05
1697,2021-10-06T02:25:00Z,ERSX,590.0,590.0,590.0,590.0,1.0,1,590.0
1698,2021-10-06T02:32:00Z,ERSX,591.0,591.0,591.0,591.0,1.0,1,591.0
1699,2021-10-06T03:04:00Z,ERSX,591.82,591.82,591.82,591.82,1.0,1,591.82
1700,2021-10-06T03:36:00Z,ERSX,592.82,592.82,592.82,592.82,1.0,1,592.82
1701,2021-10-06T03:44:00Z,ERSX,591.82,591.82,591.82,591.82,1.0,1,591.82
1702,2021-10-06T03:51:00Z,ERSX,592.82,592.82,592.82,592.82,1.0,1,592.82
1703,2021-10-06T03:59:00Z,ERSX,591.82,591.82,591.82,591.82,1.0,1,591.82
1704,2021-10-06T04:06:00Z,ERSX,592.82,592.82,591.82,591.82,2.0,2,592.32
1705,2021-10-06T04:16:00Z,ERSX,587.27,587.27,587.27,587.27,20.0,1,587.27
1706,2021-10-06T04:45:00Z,ERSX,586.78,586.78,586.78,586.78,20.0,1,586.78
1707,2021-10-06T04:55:00Z,ERSX,588.3,588.3,588.3,588.3,40.0,2,588.3
1708,2021-10-06T05:07:00Z,ERSX,588.73,588.73,588.73,588.73,40.0,2,588.73
1709,2021-10-06T05:18:00Z,ERSX,592.82,592.82,592.82,592.82,1.0,1,592.82
1710,2021-10-06T09:01:00Z,ERSX,564.51,564.51,563.83,563.83,40.0,2,564.17
1711,2021-10-06T09:53:00Z,ERSX,566.01,568.58,566.01,568.58,40.0,2,567.295
1712,2021-10-06T10:49:00Z,ERSX,568.13,568.13,568.13,568.13,20.0,1,568.13
1713,2021-10-06T11:14:00Z,ERSX,569.59,569.59,569.59,569.59,20.0,1,569.59
1714,2021-10-06T11:51:00Z,ERSX,568.44,568.44,568.44,568.44,0.3,1,568.44
1715,2021-10-06T12:27:00Z,ERSX,578.37,578.37,578.37,578.37,10.0,1,578.37
1716,2021-10-06T12:42:00Z,ERSX,579.0,579.3,579.0,579.3,40.0,2,579.15
1717,2021-10-06T12:45:00Z,ERSX,581.4,581.59,581.4,581.54,46.0,3,581.5008695652
1718,2021-10-06T12:46:00Z,ERSX,582.1,582.1,582.1,582.1,20.0,1,582.1
1719,2021-10-06T12:49:00Z,ERSX,583.6,583.6,583.6,583.6,6.0,1,583.6
1720,2021-10-06T12:51:00Z,ERSX,585.92,585.92,583.2,583.2,84.0,6,584.449047619
1721,2021-10-06T12:52:00Z,ERSX,584.8,584.95,584.8,584.95,40.0,2,584.875
1722,2021-10-06T12:54:00Z,ERSX,587.4,587.4,587.4,587.4,6.0,1,587.4
1723,2021-10-06T12:55:00Z,ERSX,587.3,587.3,587.3,587.3,26.0,1,587.3
1724,2021-10-06T12:58:00Z,ERSX,592.83,592.86,592.83,592.86,40.0,2,592.845
1725,2021-10-06T12:59:00Z,ERSX,595.35,595.35,595.35,595.35,20.0,1,595.35
1726,2021-10-06T13:01:00Z,ERSX,594.7,595.9,594.7,595.9,56.4,5,595.6042553191
1727,2021-10-06T13:04:00Z,ERSX,605.73,608.8,605.73,608.8,30.0,2,607.7766666667
1728,2021-10-06T13:05:00Z,ERSX,612.3,612.3,612.3,612.3,20.0,1,612.3
1729,2021-10-06T13:06:00Z,ERSX,613.5,613.5,613.5,613.5,20.0,1,613.5
1730,2021-10-06T13:12:00Z,ERSX,621.19,621.19,621.19,621.19,25.0,1,621.19
1731,2021-10-06T13:13:00Z,ERSX,615.55,615.55,615.55,615.55,25.0,1,615.55
1732,2021-10-06T13:14:00Z,ERSX,615.8,615.8,615.8,615.8,20.0,1,615.8
1733,2021-10-06T13:27:00Z,ERSX,619.21,619.21,619.21,619.21,40.0,2,619.21
1734,2021-10-06T13:31:00Z,ERSX,612.89,612.89,612.89,612.89,10.0,1,612.89
1735,2021-10-06T13:33:00Z,ERSX,614.2,614.2,614.2,614.2,6.0,1,614.2
1736,2021-10-06T13:34:00Z,ERSX,615.2,615.2,615.2,615.2,20.0,1,615.2
1737,2021-10-06T13:37:00Z,ERSX,619.45,619.45,619.45,619.45,20.0,1,619.45
1738,2021-10-06T13:38:00Z,ERSX,619.05,619.05,619.05,619.05,6.0,1,619.05
1739,2021-10-06T13:39:00Z,ERSX,618.1,618.1,618.1,618.1,20.0,1,618.1
1740,2021-10-06T13:40:00Z,ERSX,615.77,615.77,615.77,615.77,20.0,1,615.77
1741,2021-10-06T13:46:00Z,ERSX,618.1,618.1,617.74,617.74,40.0,2,617.92
1742,2021-10-06T13:55:00Z,ERSX,612.14,615.64,612.14,615.64,50.0,3,613.128
1743,2021-10-06T13:56:00Z,ERSX,615.9,615.9,615.9,615.9,20.0,1,615.9
1744,2021-10-06T13:57:00Z,ERSX,618.9,620.37,618.9,620.37,24.0,2,619.145
1745,2021-10-06T13:59:00Z,ERSX,620.33,620.33,620.33,620.33,20.0,1,620.33
1746,2021-10-06T14:01:00Z,ERSX,617.98,617.98,615.98,615.98,30.0,2,617.3133333333
1747,2021-10-06T14:02:00Z,ERSX,617.7,617.7,617.7,617.7,20.0,1,617.7
1748,2021-10-06T14:04:00Z,ERSX,616.2,616.2,616.2,616.2,6.0,1,616.2
1749,2021-10-06T14:05:00Z,ERSX,616.4,616.4,616.4,616.4,32.0,2,616.4
1750,2021-10-06T14:07:00Z,ERSX,614.8,615.3,614.8,615.3,26.0,2,615.1846153846
1751,2021-10-06T14:09:00Z,ERSX,615.6,615.6,615.6,615.6,20.0,1,615.6
1752,2021-10-06T14:10:00Z,ERSX,615.2,615.2,615.2,615.2,26.0,1,615.2
1753,2021-10-06T14:12:00Z,ERSX,614.3,614.3,614.3,614.3,6.0,1,614.3
1754,2021-10-06T14:20:00Z,ERSX,617.1,617.46,617.1,617.46,60.0,3,617.31
1755,2021-10-06T14:21:00Z,ERSX,616.79,616.79,616.79,616.79,6.0,1,616.79
1756,2021-10-06T14:31:00Z,ERSX,621.19,621.19,621.19,621.19,20.0,1,621.19
1757,2021-10-06T14:32:00Z,ERSX,620.9,620.9,620.9,620.9,10.0,1,620.9
1758,2021-10-06T14:40:00Z,ERSX,619.93,619.93,619.93,619.93,40.3273,1,619.93
1759,2021-10-06T14:57:00Z,ERSX,618.99,618.99,618.99,618.99,20.0,1,618.99
1760,2021-10-06T15:30:00Z,ERSX,622.87,622.87,622.87,622.87,0.052,1,622.87
1761,2021-10-06T15:43:00Z,ERSX,620.94,620.94,618.11,618.11,40.0,2,619.525
1762,2021-10-06T15:45:00Z,ERSX,616.62,616.62,616.62,616.62,10.0,1,616.62
1763,2021-10-06T15:46:00Z,ERSX,619.02,619.02,619.02,619.02,20.0,1,619.02
1764,2021-10-06T16:37:00Z,ERSX,614.94,614.94,614.94,614.94,20.0,1,614.94
1765,2021-10-06T16:49:00Z,ERSX,618.18,618.18,618.18,618.18,10.0,1,618.18
1766,2021-10-06T17:10:00Z,ERSX,616.45,616.45,615.63,615.63,20.9349,2,615.6666191384
1767,2021-10-06T17:37:00Z,ERSX,615.9,615.9,615.9,615.9,0.0161,1,615.9
1768,2021-10-06T17:55:00Z,ERSX,614.4,614.4,614.4,614.4,20.0,1,614.4
1769,2021-10-06T18:02:00Z,ERSX,613.87,613.87,613.87,613.87,6.0,1,613.87
1770,2021-10-06T18:21:00Z,ERSX,612.9,612.9,612.9,612.9,6.0,1,612.9
1771,2021-10-06T18:54:00Z,ERSX,613.4,613.4,613.4,613.4,20.0,1,613.4
